Sim	Year	Month	QM	ontNTS	erieOut	ontNBS	stlouisontOut	iceInd	tidalInd	foreInd	desprairiesOut	stfrancoisOut	stmauriceOut	richelieuOut	longsaultR	saundershwR	ptclaireR	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	saunderstwR	cornwallR	summerstownR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	flowRegime	forNTS	alexbayLevel	brockvilleLevel	ogdensburgLevel	cardinalLevel	iroquoishwLevel	iroquoistwLevel	morrisburgLevel	saunderstwLevel	cornwallLevel	summerstownLevel	longsaultLevel	saundershwLevel	ptclaireLevel	jetty1Level	varennesLevel	sorelLevel	lacstpierreLevel	troisrivieresLevel	batiscanLevel	ontLevelBOQ	ontLevelMOQ	ontLevelEOQ	ontFlow	maskinongeLevel	stlambertLevel	lerybeauharnoisLevel	rfFlow	stlouisFlow	freshetIndicator	kingstonLevel	ontLevel	upstreamCoastal	downstreamCoastal	ontarioCoastal	alexbayCoastal	cardinalCoastal	lerybeauharnoisCoastal	ptclaireCoastal	maskinongeCoastal	lacstpierreCoastal	sorelCoastal	troisrivieresCoastal	totalCommercialNavigation	ontarioCommercialNavigation	seawayCommercialNavigation	montrealCommercialNavigation	totalEnergyValue	opgMosesSaundersEnergyValue	nypaMosesSaundersEnergyValue	opgNiagaraEnergyValue	nypaNiagaraEnergyValue	peakingMosesSaundersValue	mmArea	mmLowSupply	muskratProbLodgeViability	Location	totalRecBoating	ontarioRecBoating	alexbayRecBoating	ogdensburgRecBoating	brockvilleRecBoating	longsaultRecBoating	ptclaireRecBoating	varennesRecBoating	sorelRecBoating
748	1915	7	28	6560	5910.0	650	510.0	0.0	0.0123	1.0	763.0	41.0	490.0	154.0	1.04	1.029	1.007	1.0	1.029	1.022	1.022	1.036	1.007	1.036	1.056	1.0	1.012	0.995	0.986	1.0	0.944	M	6335.0	74.52	74.43	74.39	74.0	73.87	73.84	73.67	47.84	46.85	46.68	73.52	73.5	20.66	5.36	4.72	3.93	3.54	3.16	2.45	74.62	74.63	74.63	629.0	3.54	4.3	20.66	610.0	680.0	0.0	74.6	74.63	571.548	46	569.548	0	2	3	8	3	5	27	0	5376457.0	886634.0	3150925.0	1338898.0	46558032.58149734	7518121.302127687	7576510.175108289	15235744.538850302	15847206.565411065	380450.0					3000563.1399999997	299733.52	544077.94	0.0	0.0	0.0	845393.24	1008438.16	302920.28
749	1915	8	29	8880	5900.0	2980	230.0	0.0	-0.0223	1.0	691.0	40.0	497.0	175.0	1.08	1.065	1.005	1.053	1.068	1.057	1.058	1.071	1.013	1.044	1.093	1.015	1.028	1.025	1.014	1.017	0.977	M	6342.0	74.55	74.44	74.4	73.96	73.82	73.79	73.59	47.96	46.88	46.7	73.41	73.39	20.65	5.37	4.7	3.94	3.52	3.13	2.44	74.63	74.67	74.71	657.0	3.52	4.29	20.65	612.0	680.0	0.0	74.64	74.67	629.946	46	627.946	0	2	3	8	3	5	27	0	5136875.0	871477.0	2989421.0	1275977.0	47144725.09138557	7847949.5580322435	7819032.820793028	15330105.191176431	15767187.52138387	380450.0					2783644.14	274066.23	497093.23	0.0	0.0	0.0	810437.55	912220.36	289826.77
750	1915	8	30	7180	5870.0	1310	430.0	0.0	0.0276	1.0	762.0	45.0	454.0	145.0	1.089	1.073	1.004	1.101	1.08	1.066	1.066	1.077	1.016	1.037	1.1	1.013	1.025	1.033	1.044	1.067	1.042	RC	6404.0	74.6	74.49	74.45	74.05	73.92	73.89	73.72	47.91	46.86	46.69	73.55	73.53	20.67	5.44	4.79	4.05	3.7	3.33	2.65	74.71	74.72	74.74	642.0	3.7	4.32	20.67	642.0	685.0	0.0	74.69	74.72	719.217	46	703.217	0	16	3	8	3	5	27	0	3272627.0	544855.0	1845619.0	882153.0	46684592.30275801	7716336.834033128	7722279.149398446	15174716.882492632	15690809.436833799	380450.0					2537935.23	210099.72	413744.07	0.0	0.0	0.0	810437.55	858631.25	245022.64
751	1915	8	31	7690	6140.0	1550	540.0	0.0	-0.0257	1.0	779.0	32.0	521.0	160.0	1.036	1.013	0.997	0.946	1.016	1.006	1.01	1.019	1.005	0.972	0.996	0.995	1.006	1.007	0.992	0.993	0.929	RC	6404.0	74.65	74.57	74.53	74.14	74.02	73.99	73.83	47.88	46.82	46.67	73.67	73.66	20.69	5.39	4.73	3.97	3.55	3.14	2.4	74.74	74.76	74.78	642.0	3.55	4.35	20.69	642.0	696.0	0.0	74.73	74.76	806.519	46	763.519	0	43	3	8	3	5	27	0	7072534.0	1175416.0	4229990.0	1667128.0	47875722.347298615	7620265.370393789	7559472.065438277	16018989.486507872	16296545.424958678	380450.0					2579235.74	195509.91	371241.15	0.0	0.0	0.0	810437.55	912220.36	289826.77
752	1915	8	32	6160	5980.0	180	680.0	0.0	0.0336	1.0	832.0	76.0	520.0	132.0	1.049	1.03	0.996	1.009	1.02	1.02	1.024	1.033	1.008	1.016	1.049	0.984	0.987	0.976	0.953	0.958	0.852	RC	6417.0	74.65	74.56	74.52	74.13	74.0	73.97	73.8	47.92	46.86	46.68	73.63	73.62	20.77	5.54	4.86	4.07	3.65	3.23	2.42	74.78	74.77	74.77	651.0	3.65	4.47	20.77	651.0	719.0	0.0	74.74	74.77	818.609	46	778.609	0	40	3	8	3	5	27	0	5723673.0	942648.0	3319392.0	1461633.0	44539946.22651144	7391563.723516804	7220894.81473183	14727144.878899641	14819892.809363162	380450.0					2242033.7800000003	195509.91	371241.15	0.0	0.0	0.0	725047.14	716413.98	233821.6
753	1915	9	33	5880	5930.0	-50	480.0	0.0	-0.0391	1.0	777.0	48.0	468.0	99.0	1.018	1.009	1.001	1.016	1.011	1.011	1.009	1.015	1.004	1.061	1.072	1.002	1.007	0.997	0.98	1.014	1.004	RC	6405.0	74.64	74.55	74.51	74.14	74.02	73.99	73.83	47.88	46.88	46.69	73.69	73.66	20.68	5.37	4.69	3.9	3.47	3.11	2.46	74.77	74.76	74.75	642.0	3.47	4.33	20.68	642.0	690.0	0.0	74.73	74.76	818.015	46	775.015	0	43	3	8	3	5	27	0	5887715.0	1011438.0	3467935.0	1408342.0	41850594.219162315	6937205.313876626	6825608.104685897	13749378.15307062	13957952.647529174	380450.0					1674081.57	129492.97	211503.04	0.0	0.0	0.0	518194.75	523801.36	291089.45
754	1915	9	34	7240	5930.0	1310	420.0	0.0	0.0457	1.0	725.0	31.0	390.0	120.0	1.03	1.02	1.006	1.016	1.022	1.02	1.018	1.029	1.007	1.082	1.11	1.014	1.031	1.035	1.041	1.081	1.01	M	6390.0	74.65	74.56	74.52	74.15	74.02	74.0	73.83	47.87	46.89	46.69	73.69	73.67	20.66	5.42	4.77	4.03	3.66	3.32	2.57	74.75	74.76	74.78	638.0	3.66	4.3	20.66	634.0	680.0	0.0	74.73	74.76	821.015	46	775.015	0	46	3	8	3	5	27	0	3516250.0	559204.0	1992829.0	964217.0	40489574.36946883	6569530.985145407	6690615.513024897	13092037.364876008	13756940.506422522	380450.0					1532745.36	129492.97	211503.04	0.0	0.0	0.0	518194.75	508121.77	165432.83
755	1915	9	35	6120	5960.0	160	260.0	0.0	-0.0405	1.0	667.0	43.0	427.0	89.0	1.078	1.073	1.011	1.138	1.086	1.07	1.068	1.077	1.016	1.117	1.249	1.03	1.049	1.052	1.038	1.057	1.011	M	6411.0	74.64	74.54	74.49	74.08	73.95	73.92	73.75	47.95	46.93	46.73	73.59	73.55	20.67	5.39	4.73	3.96	3.52	3.12	2.4	74.78	74.77	74.76	654.0	3.52	4.32	20.67	647.0	680.0	0.0	74.74	74.77	815.382	46	790.382	0	25	3	8	3	5	27	0	7075344.0	1173773.0	4285122.0	1616449.0	41227180.92607829	6481843.585888421	6823899.749880334	13228698.742013764	14312288.848295769	380450.0					1570121.06	129492.97	211503.04	0.0	0.0	0.0	518194.75	523801.36	187128.94
756	1915	9	36	6560	6050.0	510	310.0	0.0	0.0471	1.0	661.0	64.0	465.0	101.0	0.992	0.984	0.996	0.961	0.986	0.989	0.985	0.996	1.002	1.03	1.086	0.99	0.987	0.98	0.97	1.016	0.873	M	6395.0	74.66	74.57	74.53	74.16	74.03	74.0	73.84	47.9	46.87	46.69	73.7	73.67	20.63	5.34	4.65	3.91	3.52	3.2	2.35	74.76	74.77	74.77	649.0	3.52	4.26	20.63	640.0	680.0	0.0	74.74	74.77	839.382	46	790.382	0	49	3	8	3	5	27	0	5445012.0	909130.0	3290704.0	1245178.0	41887783.52642642	6346459.496877616	6959928.226517506	13276009.690864455	14924936.112166844	380450.0					1613121.41	129492.97	185196.38	0.0	0.0	0.0	518194.75	523801.36	256435.95
757	1915	10	37	5900	5860.0	40	400.0	0.0	-0.0415	1.0	782.0	51.0	444.0	104.0	1.036	1.036	1.014	1.028	1.041	1.03	1.024	1.025	1.019	1.114	1.323	0.986	0.981	0.959	0.944	0.975	0.926	RC	6427.0	74.64	74.55	74.51	74.12	74.0	73.97	73.81	47.93	46.92	46.75	73.65	73.62	20.69	5.29	4.59	3.79	3.37	3.01	2.31	74.77	74.76	74.75	645.0	3.37	4.35	20.69	645.0	685.0	0.0	74.73	74.76	906.323	46	869.323	0	37	3	8	3	5	27	0	6089002.0	1015610.0	3559040.0	1514352.0	40187581.5935346	6225637.245640809	6877878.124547114	12486359.929879522	14217256.293467158	380450.0					597230.64	68225.74	77769.6	0.0	0.0	0.0	190166.14	142163.02	118906.14
758	1915	10	38	6210	5810.0	400	480.0	0.0	0.048	1.0	784.0	43.0	377.0	124.0	1.038	1.036	1.012	1.008	1.046	1.032	1.032	1.033	1.017	1.1	1.324	0.985	0.976	0.957	0.956	1.015	1.033	RC	6424.0	74.64	74.55	74.51	74.12	74.0	73.97	73.81	47.89	46.9	46.74	73.67	73.64	20.69	5.36	4.66	3.88	3.51	3.22	2.64	74.75	74.75	74.74	638.0	3.51	4.35	20.69	638.0	686.0	0.0	74.72	74.75	888.38	46	851.38	0	37	3	8	3	5	27	0	4219715.0	675215.0	2485761.0	1058739.0	40432444.98146078	6186973.396420531	7034431.311973353	12344644.87714513	14485945.395921765	380450.0					597230.64	68225.74	77769.6	0.0	0.0	0.0	190166.14	142163.02	118906.14
759	1915	10	39	5950	5790.0	160	450.0	0.0	-0.042	1.0	773.0	53.0	394.0	127.0	1.137	1.145	1.007	1.235	1.031	1.126	1.128	1.123	1.024	1.186	1.478	1.022	1.034	1.036	1.026	1.075	1.084	RC	6432.0	74.61	74.5	74.45	74.12	73.92	73.89	73.72	47.91	46.95	46.78	73.55	73.51	20.67	5.39	4.73	3.96	3.54	3.21	2.57	74.74	74.74	74.73	638.0	3.54	4.32	20.67	638.0	683.0	0.0	74.71	74.74	870.193	46	833.193	0	37	3	8	3	5	27	0	8038956.0	1350566.0	4845208.0	1843182.0	41237494.64098908	6262228.475977726	7217679.672941973	12499832.304373194	14877304.187696185	380450.0					566548.03	74229.25	83549.95	0.0	0.0	0.0	190166.14	142163.02	76439.67
760	1915	10	40	6030	6200.0	-170	400.0	0.0	0.0416	1.0	749.0	55.0	410.0	118.0	0.967	0.978	1.003	0.871	0.961	0.968	0.964	0.97	1.008	1.057	1.205	0.994	1.006	1.023	1.043	1.116	1.151	M	6435.0	74.62	74.54	74.5	74.13	74.0	73.98	73.82	47.88	46.87	46.72	73.69	73.64	20.65	5.36	4.72	4.02	3.69	3.42	2.82	74.73	74.72	74.72	640.0	3.69	4.29	20.65	634.0	680.0	0.0	74.69	74.72	836.079	46	796.079	0	40	3	8	3	5	27	0	6627080.0	1097660.0	3983404.0	1546016.0	45554278.831349716	6569321.982120429	7422733.355011852	14479588.820735265	16702184.673482168	380450.0					556272.3800000001	74229.25	80659.78	0.0	0.0	0.0	190166.14	142163.02	69054.19
761	1915	11	41	4820	5850.0	-1030	340.0	0.0	-0.0382	1.0	703.0	118.0	392.0	97.0	0.965	0.96	0.995	0.916	0.953	0.961	0.956	0.962	1.007	1.053	1.162	0.964	0.957	0.942	0.933	0.982	0.938	M	6459.0	74.58	74.5	74.46	74.08	73.95	73.93	73.77	47.9	46.88	46.71	73.62	73.59	20.63	5.19	4.49	3.73	3.33	3.01	2.32	74.72	74.69	74.66	646.0	3.33	4.26	20.63	635.0	680.0	0.0	74.66	74.69	865.489	46	840.489	0	25	3	8	3	5	27	0	6905982.0	1131152.0	4222406.0	1552424.0	48837939.73605129	6928099.329343606	7334095.930235837	16508704.671381485	17686589.80509036	380450.0					157074.69	52277.11	15934.88	0.0	0.0	0.0	42675.01	16584.58	29603.11
762	1915	11	42	5780	5790.0	-10	280.0	0.0	0.0429	1.0	681.0	54.0	372.0	139.0	0.987	0.979	1.005	0.969	1.007	0.978	0.979	0.981	1.027	1.144	1.431	0.992	0.993	1.002	1.0	1.046	1.044	M	6448.0	74.53	74.44	74.4	73.98	73.87	73.84	73.67	47.97	46.94	46.77	73.51	73.48	20.65	5.33	4.65	3.94	3.55	3.24	2.62	74.66	74.65	74.64	652.0	3.55	4.29	20.65	620.0	680.0	0.0	74.62	74.65	757.5989999999999	46	755.5989999999999	0	2	3	8	3	5	27	0	4151753.0	643984.0	2457080.0	1050689.0	48802450.52526829	7240430.454274368	7163150.823369067	16984015.75074268	17034403.496882174	380450.0					158857.39	63437.68	17129.55	0.0	0.0	0.0	42675.01	16584.58	19030.57
763	1915	11	43	5770	5620.0	150	370.0	0.0	-0.0363	1.0	689.0	98.0	356.0	146.0	1.01	1.007	1.0	0.973	1.006	1.007	1.01	1.014	1.01	1.077	1.24	0.994	0.996	1.01	1.038	1.081	1.059	M	6440.0	74.5	74.41	74.37	73.96	73.83	73.8	73.63	47.9	46.89	46.73	73.48	73.45	20.64	5.28	4.59	3.88	3.55	3.22	2.53	74.64	74.62	74.61	643.0	3.55	4.27	20.64	618.0	680.0	0.0	74.59	74.62	697.059	46	695.059	0	2	3	8	3	5	27	0	9450593.0	1499266.0	5883787.0	2067540.0	48066806.19288945	7359520.528081073	7082145.871655214	16786933.723409113	16457756.069744052	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764	1915	11	44	5910	5490.0	420	340.0	0.0	0.0404	1.0	720.0	65.0	378.0	164.0	1.031	1.024	1.005	1.022	1.028	1.022	1.027	1.027	1.005	1.062	1.179	0.986	0.983	0.983	0.991	1.024	0.998	M	6463.0	74.48	74.38	74.34	73.92	73.78	73.75	73.58	47.9	46.88	46.71	73.41	73.38	20.65	5.32	4.64	3.91	3.55	3.22	2.57	74.61	74.6	74.6	646.0	3.55	4.29	20.65	616.0	680.0	0.0	74.57	74.6	658.188	46	656.188	0	2	3	8	3	5	27	0	5671964.0	914882.0	3369629.0	1387453.0	48192212.96766181	7530387.712649681	7274920.554784825	16603723.840398772	16402730.859828534	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765	1915	12	45	5620	5850.0	-230	420.0	0.0	-0.0339	1.0	546.0	74.0	378.0	152.0	0.999	0.993	1.003	0.941	0.986	0.993	0.991	0.997	1.014	1.104	1.294	0.994	0.995	1.004	1.013	1.026	0.992	M	6468.0	74.47	74.38	74.34	73.94	73.8	73.77	73.61	47.89	46.9	46.74	73.45	73.42	20.65	5.25	4.53	3.81	3.43	3.05	2.38	74.6	74.58	74.57	638.0	3.43	4.29	20.65	614.0	680.0	0.0	74.55	74.58	603.638	46	601.638	0	2	3	8	3	5	27	0	6838758.0	1077363.0	3876226.0	1885169.0	51354538.37248665	7577538.287743267	7363385.355301831	18151080.957998957	17882083.7714426	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766	1915	12	46	6000	5460.0	540	280.0	0.0	0.0375	1.0	508.0	108.0	364.0	162.0	1.03	1.025	1.003	1.019	1.023	1.022	1.02	1.021	1.012	1.131	1.349	1.032	1.032	1.056	1.078	1.082	1.08	M	6462.0	74.44	74.33	74.29	73.85	73.71	73.68	73.5	47.93	46.93	46.76	73.32	73.28	20.65	5.45	4.71	4.03	3.68	3.29	2.66	74.57	74.56	74.55	652.0	3.68	4.29	20.65	609.0	680.0	0.0	74.53	74.56	573.6659999999999	46	571.6659999999999	0	2	3	8	3	5	27	0	3624204.0	568772.0	1865096.0	1190336.0	48762196.34193017	7802793.679144158	7449786.356728391	16741466.895940306	16387699.410117319	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767	1915	12	47	5720	5850.0	-130	480.0	0.0	-0.0313	1.0	597.0	138.0	394.0	164.0	0.953	0.947	1.006	0.865	0.94	0.943	0.942	0.95	1.003	1.039	1.116	1.003	0.984	0.987	1.001	1.02	0.976	M	6484.0	74.44	74.36	74.32	73.93	73.8	73.78	73.61	47.84	46.85	46.69	73.47	73.44	20.66	5.32	4.55	3.83	3.47	3.11	2.41	74.55	74.54	74.53	632.0	3.47	4.3	20.66	609.0	680.0	0.0	74.51	74.54	547.42	46	545.42	0	2	3	8	3	5	27	0	6919081.0	1120469.0	3650305.0	2148307.0	51640848.27939008	7747094.496891051	7205083.780418981	18687689.558306165	17620530.443773884	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768	1915	12	48	7230	5740.0	1490	460.0	0.0	0.0228	1.0	731.0	167.0	380.0	194.0	0.938	0.928	1.003	0.861	0.926	0.935	0.928	0.936	0.995	1.03	1.099	0.982	0.96	0.957	0.967	0.977	0.941	M	6498.0	74.45	74.37	74.33	73.94	73.82	73.79	73.64	47.83	46.85	46.69	73.49	73.47	20.65	5.33	4.59	3.88	3.54	3.16	2.5	74.53	74.55	74.56	634.0	3.54	4.29	20.65	605.0	680.0	0.0	74.52	74.55	560.577	46	558.577	0	2	3	8	3	5	27	0	1081935.0	0.0	0.0	1081935.0	49209748.41758162	7884714.894407103	6660030.780033373	18441533.08566602	15843019.657475118	380450.0	10088.8524		0.0	Alexandria Bay	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769	1916	1	1	7930	6000.0	1930	600.0	0.0	-0.0128	1.0	919.0	150.0	650.0	217.0	0.995	0.987	1.027	0.923	0.979	0.989	0.986	0.998	0.979	0.962	0.961	1.048	1.048	1.044	1.02	1.053	1.022	M	6529.0	74.49	74.41	74.37	73.99	73.87	73.84	73.68	47.74	46.79	46.65	73.55	73.53	20.71	5.59	4.93	4.17	3.76	3.43	2.71	74.56	74.59	74.62	620.0	3.76	4.38	20.71	618.0	680.0	0.0	74.56	74.59	618.585	46	616.585	0	2	3	8	3	5	27	0	669703.0	0.0	0.0	669703.0	52796038.53706752	7873161.817653744	7227822.348418049	19334037.197873697	17980567.173122033	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770	1916	1	2	8070	6310.0	1760	1050.0	2.0	0.0124	1.0	921.0	138.0	606.0	256.0	1.02	1.032	1.104	1.016	1.022	1.012	1.012	1.015	1.008	1.079	1.247	1.123	1.134	1.123	1.118	1.137	1.09	I	6568.0	74.54	74.45	74.41	74.04	73.92	73.9	73.74	47.82	46.87	46.72	73.6	73.56	21.06	6.11	5.39	4.54	4.14	3.78	2.98	74.62	74.65	74.68	623.0	4.14	4.92	21.06	646.0	728.0	0.0	74.62	74.65	729.894	46	716.894	0	13	3	8	3	5	27	0	542736.0	0.0	0.0	542736.0	56410672.554336615	7956977.507987932	7487370.7457562005	20870982.34182908	19714891.9587634	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771	1916	1	3	6470	5700.0	770	940.0	1.0	-0.0088	1.0	1010.0	140.0	622.0	211.0	1.485	1.526	1.139	1.258	1.198	1.181	1.19	1.408	1.125	1.805	2.572	1.166	1.177	1.097	1.062	1.033	0.956	I	6594.0	74.56	74.46	74.41	73.99	73.86	73.82	73.47	48.09	47.25	46.96	73.2	73.12	21.1	6.21	5.49	4.44	3.99	3.49	2.67	74.68	74.69	74.69	623.0	3.99	4.98	21.1	665.0	717.0	0.0	74.66	74.69	789.789	46	787.789	0	2	3	8	3	5	27	0	766277.0	0.0	0.0	766277.0	52002210.60378526	7767840.311457468	7564942.60686645	18188558.442451995	18100419.243009344	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772	1916	1	4	7820	5660.0	2160	480.0	1.0	-0.0023	1.0	645.0	266.0	620.0	211.0	1.819	1.839	1.129	1.511	1.449	1.576	1.596	1.78	1.109	1.583	2.007	1.176	1.19	1.15	1.12	1.096	1.003	RC	6586.0	74.54	74.39	74.33	73.77	73.47	73.41	72.96	48.19	47.19	46.89	72.64	72.55	21.04	6.16	5.4	4.5	4.04	3.57	2.72	74.69	74.71	74.73	658.0	4.04	4.89	21.04	658.0	706.0	0.0	74.67999999999999	74.71	826.374	46	824.374	0	2	3	8	3	5	27	0	618171.0	0.0	0.0	618171.0	52569859.990796134	7993651.769480657	7908188.201954439	18034927.021117907	18252642.998243134	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773	1916	2	5	6460	5920.0	540	1080.0	1.0	0.005	1.0	1379.0	284.0	576.0	227.0	1.726	1.735	1.051	1.333	1.321	1.487	1.503	1.698	1.096	1.58	2.006	1.169	1.184	1.166	1.159	1.139	1.082	RC	6605.0	74.58	74.44	74.38	73.83	73.51	73.45	72.99	48.22	47.21	46.89	72.68	72.6	21.11	6.68	5.97	5.03	4.65	4.11	3.21	74.73	74.73	74.72	672.0	4.65	5.0	21.11	672.0	780.0	0.0	74.7	74.73	814.241	46	812.241	0	2	3	8	3	5	27	0	434961.0	0.0	0.0	434961.0	55191955.981147096	8154996.111683066	8088581.505668857	19218235.841259684	19349692.52253549	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774	1916	2	6	6880	5740.0	1140	1220.0	1.0	0.0029	1.0	1707.0	151.0	557.0	234.0	1.646	1.646	1.057	1.261	1.287	1.413	1.422	1.608	1.08	1.586	2.086	1.122	1.138	1.125	1.137	1.12	1.072	RC	6589.0	74.59	74.46	74.41	73.88	73.6	73.55	73.13	48.15	47.2	46.9	72.83	72.77	21.14	6.54	5.91	4.96	4.64	4.1	3.22	74.72	74.73	74.73	664.0	4.64	5.04	21.14	664.0	786.0	0.0	74.7	74.73	814.241	46	812.241	0	2	3	8	3	5	27	0	439509.0	0.0	0.0	439509.0	53266301.64671912	8087305.833263232	8018436.719472172	18282785.577206887	18497323.51677683	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775	1916	2	7	5920	5900.0	20	540.0	1.0	-0.0107	1.0	1478.0	157.0	567.0	161.0	1.62	1.62	1.035	1.264	1.261	1.403	1.399	1.579	1.079	1.598	2.081	1.114	1.126	1.102	1.107	1.083	1.008	RC	6601.0	74.57	74.45	74.39	73.87	73.58	73.54	73.12	48.16	47.21	46.91	72.81	72.75	20.87	6.14	5.53	4.62	4.29	3.73	2.86	74.73	74.72	74.71	668.0	4.29	4.63	20.87	668.0	722.0	0.0	74.69	74.72	797.703	46	795.703	0	2	3	8	3	5	27	0	482817.0	0.0	0.0	482817.0	54195098.437062934	8024070.021412408	8004599.200232632	18768786.125392836	19017193.09002506	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776	1916	2	8	7180	6000.0	1180	390.0	1.0	0.0072	1.0	1629.0	137.0	564.0	173.0	1.546	1.553	1.024	1.191	1.154	1.329	1.332	1.49	1.075	1.651	2.186	1.099	1.112	1.108	1.111	1.09	1.069	RC	6578.0	74.58	74.47	74.42	73.97	73.68	73.63	73.26	48.11	47.23	46.92	72.97	72.9	20.76	6.0	5.46	4.62	4.31	3.75	3.0	74.71	74.72	74.73	658.0	4.31	4.46	20.76	658.0	697.0	0.0	74.69	74.72	797.703	46	795.703	0	2	3	8	3	5	27	0	669768.0	0.0	0.0	669768.0	53960949.52271971	7821942.295553533	7816366.933083423	18857717.00373029	19084473.29035246	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777	1916	3	9	6720	5820.0	900	700.0	1.0	0.0038	1.0	1669.0	133.0	555.0	218.0	1.37	1.382	1.02	1.093	1.066	1.075	1.096	1.287	1.068	1.636	2.167	1.097	1.105	1.113	1.108	1.102	1.069	RC	6556.0	74.6	74.5	74.45	74.03	73.88	73.83	73.46	48.1	47.22	46.92	73.17	73.1	20.86	6.16	5.57	4.74	4.39	3.88	3.08	74.73	74.73	74.73	660.0	4.39	4.61	20.86	660.0	730.0	0.0	74.7	74.73	808.782	46	798.782	0	10	3	8	3	5	27	0	621331.0	0.0	0.0	621331.0	51733275.59898481	7726001.547732696	7864891.677701231	17556361.918646377	18205570.454904508	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778	1916	3	10	6610	5960.0	650	450.0	1.0	-0.0068	1.0	1526.0	118.0	568.0	209.0	1.193	1.202	1.031	1.048	1.021	1.011	0.998	1.107	1.043	1.529	1.995	1.077	1.074	1.083	1.096	1.108	1.1	RC	6540.0	74.61	74.5	74.46	74.07	73.94	73.92	73.65	48.03	47.16	46.88	73.39	73.33	20.79	5.9	5.29	4.5	4.21	3.76	3.02	74.73	74.73	74.73	656.0	4.21	4.5	20.79	656.0	701.0	0.0	74.7	74.73	820.782	46	798.782	0	22	3	8	3	5	27	0	304298.0	0.0	0.0	304298.0	45003478.828521654	7553900.304270305	7784267.537620229	14155754.868446538	15129106.118184583	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	1916	3	11	6480	5860.0	620	510.0	1.0	0.008	1.0	1404.0	129.0	568.0	251.0	1.188	1.197	1.028	1.058	1.021	1.012	0.996	1.077	1.031	1.515	1.886	1.057	1.054	1.043	1.042	1.045	0.984	RC	6555.0	74.61	74.5	74.46	74.05	73.92	73.9	73.66	48.02	47.16	46.87	73.36	73.31	20.82	5.88	5.25	4.42	4.08	3.64	2.84	74.73	74.73	74.73	662.0	4.08	4.55	20.82	662.0	713.0	0.0	74.7	74.73	814.782	46	798.782	0	16	3	8	3	5	27	0	739500.0	0.0	0.0	739500.0	43072272.005796954	7365711.591110827	7667108.703250923	13281014.918730155	14377986.792705048	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	1916	3	12	9190	6160.0	3030	790.0	1.0	-0.0185	1.0	1400.0	274.0	554.0	397.0	1.062	1.063	1.027	1.02	1.006	1.001	0.989	1.014	1.03	1.444	2.043	0.998	0.986	0.981	0.986	0.998	0.971	RC	6557.0	74.65	74.55	74.51	74.12	73.99	73.97	73.78	48.01	47.12	46.89	73.57	73.53	20.91	5.81	5.15	4.36	4.05	3.67	2.92	74.73	74.77	74.81	661.0	4.05	4.69	20.91	661.0	740.0	0.0	74.74	74.77	903.529	46	866.529	0	37	3	8	3	5	27	0	956819.0	0.0	0.0	956819.0	43910166.51121076	7101866.151798118	7492705.392603975	13856763.763335774	15078381.2034729	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	1916	4	13	11440	6290.0	5150	2660.0	1.0	0.0277	1.0	2580.0	997.0	540.0	738.0	1.004	1.003	1.009	0.986	0.997	1.003	1.001	1.009	0.995	1.052	1.206	0.985	0.979	0.989	0.993	1.012	1.015	RC	6612.0	74.77	74.66	74.62	74.19	74.04	74.01	73.82	48.07	46.93	46.74	73.65	73.61	21.59	7.18	6.52	5.69	5.45	5.05	4.16	74.81	74.89	74.96	699.0	5.45	5.73	21.59	699.0	965.0	0.0	74.86	74.89	1116.536	86	1058.536	0	58	3	8	6	9	60	0	3677911.0	548888.0	1789085.0	1339938.0	44549513.29089637	7155557.093327719	7627639.409871458	14045350.970915167	15340515.816782026	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
