Sim	Year	Month	QM	ontNTS	erieOut	ontNBS	stlouisontOut	iceInd	tidalInd	foreInd	desprairiesOut	stfrancoisOut	stmauriceOut	richelieuOut	longsaultR	saundershwR	ptclaireR	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	saunderstwR	cornwallR	summerstownR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	flowRegime	forNTS	alexbayLevel	brockvilleLevel	ogdensburgLevel	cardinalLevel	iroquoishwLevel	iroquoistwLevel	morrisburgLevel	saunderstwLevel	cornwallLevel	summerstownLevel	longsaultLevel	saundershwLevel	ptclaireLevel	jetty1Level	varennesLevel	sorelLevel	lacstpierreLevel	troisrivieresLevel	batiscanLevel	ontLevelBOQ	ontLevelMOQ	ontLevelEOQ	ontFlow	maskinongeLevel	stlambertLevel	lerybeauharnoisLevel	rfFlow	stlouisFlow	freshetIndicator	kingstonLevel	ontLevel	upstreamCoastal	downstreamCoastal	ontarioCoastal	alexbayCoastal	cardinalCoastal	lerybeauharnoisCoastal	ptclaireCoastal	maskinongeCoastal	lacstpierreCoastal	sorelCoastal	troisrivieresCoastal	totalCommercialNavigation	ontarioCommercialNavigation	seawayCommercialNavigation	montrealCommercialNavigation	totalEnergyValue	opgMosesSaundersEnergyValue	nypaMosesSaundersEnergyValue	opgNiagaraEnergyValue	nypaNiagaraEnergyValue	peakingMosesSaundersValue	mmArea	mmLowSupply	muskratProbLodgeViability	Location	totalRecBoating	ontarioRecBoating	alexbayRecBoating	ogdensburgRecBoating	brockvilleRecBoating	longsaultRecBoating	ptclaireRecBoating	varennesRecBoating	sorelRecBoating
227	1904	9	35	5790	6080.0	-290	570.0	0.0	-0.0337	1.0	1252.0	158.0	545.0	138.0	1.071	1.07	1.011	1.127	1.089	1.082	1.108	1.057	1.009	1.097	1.327	1.014	1.004	1.01	0.991	1.043	1.041	RC	7215.0	74.85	74.71	74.65	74.15	73.98	73.91	73.73	48.29	47.01	46.79	73.51	73.45	21.09	6.1	5.33	4.51	4.08	3.72	2.97	75.03	75.0	74.97	749.0	4.08	4.97	21.09	749.0	806.0	0.0	74.97	75.0	1233.44	46	1184.44	3	46	3	8	3	5	27	0	6699322.0	1083913.0	4030041.0	1585368.0	43490046.85777344	7293976.289695862	7679159.924459954	13626269.04909487	14693702.770993339	196938.82352941175					195394.03	40914.85	84372.69	0.0	0.0	0.0	7768.46	62338.03	0.0
228	1904	9	36	6660	6270.0	390	710.0	0.0	0.0401	1.0	1445.0	85.0	628.0	181.0	1.042	1.039	1.009	1.1	1.06	1.054	1.079	1.042	1.006	1.116	1.35	1.008	1.0	1.0	0.968	1.011	0.965	RC	7232.0	74.81	74.69	74.63	74.14	73.98	73.91	73.73	48.24	47.01	46.79	73.53	73.48	21.1	6.18	5.47	4.63	4.18	3.83	3.01	74.97	74.96	74.95	739.0	4.18	4.98	21.1	739.0	810.0	0.0	74.92999999999999	74.96	1145.465	46	1102.465	0	43	3	8	3	5	27	0	4990956.0	831484.0	2947521.0	1211951.0	44747825.60055578	7076024.41127316	7760392.835937333	14013075.961440023	15656634.744846443	241697.6470588235					189360.82	41894.04	110250.85	0.0	0.0	0.0	7768.46	29447.47	0.0
229	1904	10	37	7590	6320.0	1270	1140.0	0.0	-0.0361	1.0	1886.0	105.0	646.0	239.0	1.021	1.01	0.997	0.975	1.013	1.018	1.011	1.021	1.028	1.09	1.193	1.034	1.047	1.024	1.119	1.042	1.029	RC	7252.0	74.81	74.7	74.65	74.17	73.99	73.96	73.74	48.3	47.0	46.76	73.54	73.5	21.21	6.5	5.86	4.86	4.78	4.05	3.22	74.95	74.95	74.95	739.0	4.78	5.15	21.21	739.0	853.0	0.0	74.92	74.95	1259.624	46	1207.624	0	52	3	8	3	5	27	0	5843243.0	946485.0	3360342.0	1536416.0	44779182.30205184	6995046.075937935	7728221.223613695	14036654.418707155	15777562.936734239	241697.6470588235					65315.65	20162.07	42605.85	0.0	0.0	0.0	1214.32	1333.41	0.0
230	1904	10	38	6420	6200.0	220	1190.0	0.0	0.0426	1.0	1889.0	150.0	699.0	217.0	1.004	0.999	0.992	0.979	1.004	1.005	1.006	1.012	1.019	1.044	1.13	1.009	1.004	0.977	1.06	1.006	0.966	RC	7274.0	74.8	74.68	74.63	74.14	73.97	73.93	73.71	48.3	46.97	46.74	73.52	73.47	21.23	6.54	5.85	4.88	4.8	4.13	3.27	74.95	74.94	74.92	745.0	4.8	5.18	21.23	745.0	864.0	0.0	74.91	74.94	1232.313	46	1189.313	0	43	3	8	3	5	27	0	4005876.0	628113.0	2346882.0	1030881.0	44819494.11146897	7059700.081319137	8027107.403852566	13660964.33909423	15856879.93426186	214842.35294117648					65188.28	20162.07	42605.85	0.0	0.0	0.0	993.53	1426.83	0.0
231	1904	10	39	6480	6160.0	320	1100.0	0.0	-0.0381	1.0	1785.0	306.0	969.0	223.0	0.996	0.981	0.993	0.914	0.985	0.992	0.995	0.999	1.021	1.048	1.112	1.022	1.02	0.997	1.08	1.021	0.995	RC	7252.0	74.77	74.66	74.61	74.12	73.95	73.91	73.69	48.28	46.97	46.73	73.5	73.47	21.18	6.51	5.83	4.9	4.83	4.14	3.28	74.92	74.9	74.89	738.0	4.83	5.1	21.18	738.0	848.0	0.0	74.87	74.9	1152.423	46	1115.423	0	37	3	8	3	5	27	0	7587238.0	1247001.0	4548251.0	1791986.0	45585997.295027934	7126111.92411096	8213642.501667263	13774307.998873463	16225761.340964487	246173.52941176467					74079.32999999999	21446.54	49473.61	0.0	0.0	0.0	1545.5	1613.68	0.0
232	1904	10	40	6820	6430.0	390	1480.0	0.0	0.0415	1.0	2072.0	375.0	1202.0	262.0	0.964	0.958	0.991	0.861	0.956	0.973	0.963	0.973	1.016	1.016	1.049	0.996	0.986	0.959	1.04	1.005	0.987	RC	7255.0	74.76	74.65	74.61	74.13	73.96	73.93	73.72	48.24	46.94	46.72	73.54	73.5	21.27	6.71	6.05	5.12	5.11	4.49	3.63	74.89	74.88	74.87	732.0	5.11	5.24	21.27	732.0	880.0	0.0	74.85	74.88	1120.122	47	1080.122	0	40	3	8	3	6	27	0	6232781.0	1010618.0	3725881.0	1496282.0	48777322.03673579	7365961.596599867	8323247.131522624	15291144.623635605	17523939.861448277	273028.8235294118					72885.36	22180.35	49473.61	0.0	0.0	0.0	551.96	679.44	0.0
233	1904	11	41	5950	6160.0	-210	1250.0	0.0	-0.0421	1.0	1762.0	343.0	991.0	233.0	0.932	0.926	0.997	0.835	0.926	0.943	0.933	0.943	1.007	0.956	0.904	1.002	0.991	0.96	1.033	0.996	0.97	RC	7277.0	74.73	74.62	74.58	74.11	73.94	73.91	73.7	48.23	46.9	46.68	73.52	73.48	21.23	6.48	5.77	4.82	4.73	4.11	3.25	74.87	74.85	74.83	734.0	4.73	5.18	21.23	734.0	859.0	0.0	74.82	74.85	1217.154	46	1183.154	0	34	3	8	3	5	27	0	6341135.0	1038723.0	3818842.0	1483570.0	52465190.92279908	7735254.6632895535	8188869.684579058	17528784.422651123	18748205.093455818	264077.0588235294					27211.15	13985.29	13118.88	0.0	0.0	0.0	41.58	65.4	0.0
234	1904	11	42	4440	5930.0	-1490	900.0	0.0	0.0481	1.0	1620.0	248.0	910.0	190.0	0.962	0.954	0.991	0.866	0.957	0.97	0.967	0.971	1.016	1.03	1.086	0.996	0.994	0.964	0.961	1.011	0.967	RC	7283.0	74.66	74.55	74.51	74.02	73.85	73.82	73.61	48.21	46.94	46.72	73.43	73.38	21.06	6.27	5.62	4.73	4.41	4.07	3.22	74.83	74.78	74.73	722.0	4.41	4.92	21.06	722.0	812.0	0.0	74.75	74.78	1042.052	46	1035.052	0	7	3	8	3	5	27	0	3928791.0	594023.0	2310006.0	1024762.0	51073074.762297414	7909328.35923342	7825112.061870123	17520127.600102086	17500719.09403296	317787.64705882355					38826.01	24704.55	13975.52	0.0	0.0	0.0	69.3	76.64	0.0
235	1904	11	43	6050	5820.0	230	820.0	0.0	-0.0415	1.0	1603.0	197.0	630.0	216.0	0.975	0.967	0.988	0.921	0.977	0.988	0.984	0.986	1.013	0.973	0.954	1.012	1.018	0.996	1.1	1.051	1.045	RC	7259.0	74.6	74.49	74.45	73.99	73.83	73.79	73.6	48.11	46.88	46.68	73.43	73.39	20.95	6.04	5.43	4.53	4.47	3.84	3.07	74.73	74.72	74.7	697.0	4.47	4.75	20.95	697.0	779.0	0.0	74.69	74.72	908.129	46	906.129	0	2	3	8	3	5	27	0	8875114.0	1389933.0	5477348.0	2007833.0	50602360.38516118	7892102.978598531	7594825.506999761	17589557.50475192	17145424.39481096	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
236	1904	11	44	4890	5950.0	-1060	790.0	0.0	0.0472	1.0	1250.0	122.0	653.0	195.0	0.979	0.966	0.987	0.877	0.957	0.973	0.978	0.976	1.014	0.993	1.032	0.999	1.003	0.981	1.088	1.035	1.02	RC	7265.0	74.55	74.44	74.4	73.93	73.77	73.73	73.53	48.11	46.89	46.7	73.34	73.31	20.93	5.98	5.32	4.45	4.39	3.79	3.06	74.7	74.67	74.63	697.0	4.39	4.72	20.93	697.0	776.0	0.0	74.64	74.67	799.447	46	797.447	0	2	3	8	3	5	27	0	5406039.0	856088.0	3195853.0	1354098.0	52735503.65205656	8034280.014978049	7761883.784013582	18512581.21955768	18046308.63350725	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
237	1904	12	45	5580	5810.0	-230	630.0	0.0	-0.0406	1.0	918.0	92.0	655.0	192.0	0.968	0.956	0.993	0.903	0.956	0.972	0.969	0.976	1.002	0.936	0.824	1.016	1.037	1.009	1.113	1.058	1.044	RC	7242.0	74.49	74.38	74.34	73.89	73.73	73.7	73.5	48.02	46.83	46.64	73.33	73.3	20.85	5.75	5.09	4.21	4.09	3.52	2.79	74.63	74.61	74.59	682.0	4.09	4.6	20.85	682.0	745.0	0.0	74.58	74.61	654.379	46	652.379	0	2	3	8	3	5	27	0	6581474.0	1024225.0	3721824.0	1835425.0	51901744.584466115	8019690.266451014	7793200.937865487	17977010.514426447	17731392.865723163	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
238	1904	12	46	5910	6000.0	-90	620.0	0.0	0.0459	1.0	904.0	147.0	630.0	192.0	0.984	0.971	0.995	0.902	0.977	0.989	0.985	0.994	1.011	0.932	1.002	0.99	0.99	0.966	1.059	0.994	0.945	RC	7253.0	74.45	74.34	74.3	73.84	73.68	73.65	73.44	48.03	46.83	46.68	73.27	73.24	20.83	5.71	5.02	4.21	4.09	3.5	2.76	74.59	74.57	74.56	677.0	4.09	4.57	20.83	677.0	739.0	0.0	74.53999999999999	74.57	588.686	46	586.686	0	2	3	8	3	5	27	0	3444295.0	543492.0	1794354.0	1106449.0	53571724.629902095	8056536.080490284	7692125.423904451	19067266.45374127	18375346.67176609	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239	1904	12	47	5880	5780.0	100	600.0	2.0	-0.0392	1.0	885.0	119.0	588.0	201.0	1.05	1.046	1.098	1.032	1.044	1.048	1.055	1.046	1.015	0.95	0.837	1.115	1.119	1.089	1.197	1.081	1.047	I	7275.0	74.43	74.34	74.3	73.9	73.76	73.73	73.57	47.83	46.78	46.62	73.42	73.39	20.88	5.79	5.09	4.22	4.09	3.4	2.67	74.56	74.55	74.55	623.0	4.09	4.64	20.88	678.0	683.0	0.0	74.52	74.55	560.577	46	558.577	0	2	3	8	3	5	27	0	6724916.0	1061845.0	3566174.0	2096897.0	50843111.25425355	7624696.1723600775	7091276.7880489165	18380508.014786262	17366180.279058296	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
240	1904	12	48	4850	5430.0	-580	530.0	1.0	0.0338	1.0	735.0	237.0	573.0	128.0	1.265	1.289	1.059	1.189	1.139	1.146	1.129	1.206	1.111	1.51	1.569	1.185	1.206	1.158	1.225	1.105	0.948	I	7286.0	74.4	74.29	74.24	73.81	73.67	73.65	73.4	48.05	47.11	46.79	73.16	73.09	20.77	6.07	5.37	4.47	4.25	3.53	2.59	74.55	74.53	74.5	623.0	4.25	4.47	20.77	675.0	676.0	0.0	74.5	74.53	534.196	46	532.196	0	2	3	8	3	5	27	0	1136374.0	0.0	0.0	1136374.0	46197758.40874827	7563923.882186279	6389360.68768506	17069224.130381133	14794799.708495794	380450.0	11415.175		0.6164	Alexandria Bay	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
241	1905	1	1	7760	5670.0	2090	480.0	1.0	-0.0261	1.0	714.0	160.0	432.0	200.0	1.64	1.641	1.197	1.203	1.223	1.383	1.407	1.629	1.162	1.777	1.5	1.299	1.346	1.348	1.321	1.222	0.983	RC	7264.0	74.37	74.25	74.19	73.64	73.33	73.26	72.76	48.33	47.29	46.79	72.47	72.39	21.2	6.52	5.77	4.85	4.35	3.71	2.55	74.5	74.52	74.54	660.0	4.35	5.13	21.2	660.0	708.0	0.0	74.49	74.52	521.054	46	519.054	0	2	3	8	3	5	27	0	662098.0	0.0	0.0	662098.0	49987523.91924824	7807901.345376587	7168567.059376293	17861291.897228476	16769313.617266884	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
242	1905	1	2	5020	5560.0	-540	510.0	1.0	0.028	1.0	608.0	116.0	557.0	142.0	1.682	1.686	1.256	1.219	1.24	1.491	1.498	1.674	1.192	2.134	1.702	1.762	1.793	1.53	1.454	1.337	1.159	RC	7338.0	74.35	74.21	74.15	73.55	73.12	73.06	72.55	48.48	47.48	46.84	72.22	72.12	21.42	8.16	7.07	5.39	4.76	4.07	2.98	74.54	74.51	74.48	681.0	4.76	5.47	21.42	681.0	732.0	0.0	74.48	74.51	507.68899999999996	46	505.68899999999996	0	2	3	8	3	5	27	0	463560.0	0.0	0.0	463560.0	50251563.00229403	7972307.8975926	7502496.446030043	17501395.401297342	16894913.25737404	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243	1905	1	3	5940	5500.0	440	540.0	1.0	-0.0227	1.0	538.0	80.0	537.0	160.0	1.752	1.742	1.21	1.255	1.321	1.576	1.588	1.741	1.168	2.026	1.64	1.373	1.427	1.4	1.413	1.305	1.234	RC	7335.0	74.31	74.17	74.11	73.49	73.07	73.0	72.52	48.36	47.41	46.82	72.19	72.12	21.26	6.77	5.94	4.93	4.48	3.83	2.95	74.48	74.47	74.46	664.0	4.48	5.23	21.26	664.0	718.0	0.0	74.44	74.47	453.526	46	451.526	0	2	3	8	3	5	27	0	760975.0	0.0	0.0	760975.0	50501842.71250497	7847979.657437549	7643242.502122416	17308872.612540692	17321297.94040431	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
244	1905	1	4	5650	5440.0	210	460.0	1.0	0.0126	1.0	526.0	74.0	529.0	154.0	1.604	1.599	1.141	1.288	1.288	1.472	1.477	1.587	1.124	1.685	1.498	1.334	1.405	1.306	1.362	1.251	1.14	RC	7335.0	74.28	74.14	74.08	73.48	73.13	73.07	72.66	48.24	47.25	46.79	72.35	72.28	21.06	6.6	5.85	4.7	4.37	3.73	2.81	74.46	74.44	74.43	660.0	4.37	4.92	21.06	660.0	706.0	0.0	74.41	74.44	415.773	46	413.773	0	2	3	8	3	5	27	0	613575.0	0.0	0.0	613575.0	50564208.94043243	7909558.521062395	7825039.046917559	17068750.87668547	17380410.495767	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
245	1905	2	5	4960	5650.0	-690	190.0	1.0	-0.0122	1.0	439.0	72.0	532.0	122.0	1.506	1.511	1.189	1.244	1.241	1.387	1.385	1.475	1.101	1.541	1.494	1.276	1.302	1.197	1.274	1.159	1.07	M	7312.0	74.24	74.1	74.04	73.45	73.13	73.09	72.71	48.18	47.17	46.79	72.39	72.31	21.07	6.22	5.4	4.3	4.03	3.38	2.56	74.43	74.4	74.37	661.0	4.03	4.93	21.07	655.0	680.0	0.0	74.37	74.4	347.429	46	345.429	0	2	3	8	3	5	27	0	443876.0	0.0	0.0	443876.0	52532683.41400391	7936913.4357644655	7872311.605336764	18040381.80256224	18302626.570340436	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
246	1905	2	6	4700	5510.0	-810	370.0	1.0	0.0196	1.0	504.0	75.0	496.0	127.0	1.548	1.554	1.094	1.236	1.235	1.401	1.406	1.512	1.101	1.54	1.618	1.292	1.304	1.236	1.343	1.215	1.127	M	7264.0	74.19	74.06	74.0	73.43	73.11	73.06	72.68	48.11	47.15	46.81	72.36	72.28	20.86	6.31	5.46	4.44	4.24	3.55	2.72	74.37	74.34	74.31	643.0	4.24	4.61	20.86	641.0	680.0	0.0	74.31	74.34	281.08299999999997	46	279.08299999999997	0	2	3	8	3	5	27	0	444586.0	0.0	0.0	444586.0	50595648.590489104	7684590.682583917	7619226.540381058	17298589.684553258	17612791.682970874	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
247	1905	2	7	6000	5530.0	470	200.0	1.0	-0.0266	1.0	814.0	74.0	462.0	142.0	1.458	1.462	1.037	1.146	1.151	1.272	1.304	1.4	1.11	1.586	1.829	1.226	1.177	1.234	1.265	1.159	1.091	M	7225.0	74.15	74.01	73.95	73.38	73.09	73.01	72.62	48.2	47.2	46.86	72.27	72.18	20.73	6.11	5.18	4.48	4.14	3.46	2.65	74.31	74.3	74.29	660.0	4.14	4.41	20.73	629.0	680.0	0.0	74.27	74.3	238.34199999999998	46	236.34199999999998	0	2	3	8	3	5	27	0	483379.0	0.0	0.0	483379.0	50577196.91963734	7725828.2918494865	7707175.614888132	17177396.678230558	17586346.334669158	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
248	1905	2	8	6320	5550.0	770	230.0	1.0	0.0328	1.0	890.0	106.0	467.0	146.0	1.058	1.065	1.027	1.025	1.01	1.024	1.034	1.036	1.061	1.277	1.495	1.128	1.134	1.089	1.132	1.083	1.036	M	7199.0	74.15	74.03	73.98	73.49	73.31	73.27	73.05	48.07	47.03	46.79	72.82	72.75	20.71	5.87	5.17	4.26	3.99	3.44	2.71	74.29	74.29	74.28	657.0	3.99	4.38	20.71	630.0	680.0	0.0	74.26	74.29	227.84300000000002	46	225.84300000000002	0	2	3	8	3	5	27	0	673074.0	0.0	0.0	673074.0	50244404.96035613	7774622.852921241	7769110.598806302	16948378.655530296	17371842.853098296	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
249	1905	3	9	6430	5360.0	1070	0.0	1.0	-0.027	1.0	1188.0	160.0	443.0	152.0	0.97	0.959	1.022	0.97	0.955	0.973	0.973	0.971	1.013	0.989	0.99	1.124	1.142	1.146	1.242	1.157	1.128	M	7173.0	74.14	74.01	73.96	73.45	73.27	73.23	73.01	48.04	46.87	46.68	72.8	72.75	20.69	5.87	5.26	4.45	4.31	3.63	2.86	74.28	74.28	74.27	680.0	4.31	4.35	20.69	632.0	680.0	0.0	74.25	74.28	211.641	46	209.641	0	2	3	8	3	5	27	0	551593.0	0.0	0.0	551593.0	48331527.180379786	7865861.527735972	8007361.047530715	15644947.222294398	16432907.382818697	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
250	1905	3	10	5760	5430.0	330	50.0	0.0	0.0291	1.0	841.0	141.0	445.0	164.0	0.954	0.945	1.012	0.868	0.934	0.952	0.95	0.952	0.998	0.877	0.727	1.05	1.063	1.066	1.237	1.074	1.049	M	7173.0	74.12	74.01	73.96	73.44	73.26	73.23	73.01	47.99	46.79	46.6	72.8	72.75	20.67	5.59	4.95	4.2	4.21	3.42	2.73	74.27	74.25	74.24	675.0	4.21	4.32	20.67	632.0	680.0	0.0	74.22	74.25	178.84199999999998	46	176.84199999999998	0	2	3	8	3	5	27	0	308237.0	0.0	0.0	308237.0	40819183.12711504	7603704.63563596	7835812.857618523	11992487.2767155	13006728.357145058	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
251	1905	3	11	7060	5450.0	1610	370.0	0.0	-0.0236	1.0	1076.0	907.0	488.0	258.0	0.981	0.97	0.994	0.948	0.975	0.993	0.979	0.987	0.995	0.848	0.637	1.038	1.042	1.042	1.027	1.067	1.068	M	7126.0	74.12	74.02	73.97	73.5	73.33	73.31	73.11	47.86	46.73	46.56	72.93	72.89	20.63	5.8	5.22	4.55	4.24	3.84	3.14	74.24	74.25	74.26	643.0	4.24	4.26	20.63	623.0	680.0	0.0	74.22	74.25	178.84199999999998	46	176.84199999999998	0	2	3	8	3	5	27	0	816914.0	0.0	0.0	816914.0	39284305.26940891	7079501.453986323	7369304.646739787	11673574.504569259	12781474.664113542	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252	1905	3	12	9220	5670.0	3550	1390.0	0.0	0.0137	1.0	1190.0	800.0	711.0	465.0	0.964	0.96	0.998	0.924	0.959	0.981	0.968	0.973	0.99	0.88	0.73	1.012	1.01	0.997	1.095	1.007	0.968	RC	7099.0	74.19	74.09	74.05	73.62	73.47	73.44	73.26	47.8	46.74	46.59	73.11	73.07	20.94	6.17	5.51	4.76	4.76	4.09	3.27	74.26	74.31	74.36	631.0	4.76	4.73	20.94	631.0	770.0	0.0	74.28	74.31	243.067	46	241.067	0	2	3	8	3	5	27	0	1019101.0	0.0	0.0	1019101.0	39444106.929723695	6712184.929508594	7081722.049866439	12016724.94565733	13253025.00469133	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
253	1905	4	13	10280	5790.0	4490	2410.0	0.0	-0.0028	1.0	1959.0	817.0	1479.0	695.0	0.917	0.914	0.999	0.873	0.917	0.942	0.93	0.929	0.977	0.844	0.634	0.984	0.97	0.957	1.029	0.988	1.005	RC	7042.0	74.3	74.21	74.17	73.73	73.57	73.55	73.37	47.86	46.74	46.57	73.22	73.18	21.35	6.82	6.14	5.32	5.33	4.8	4.0	74.36	74.42	74.48	656.0	5.33	5.37	21.35	656.0	897.0	0.0	74.39	74.42	338.433	53	336.433	0	2	3	8	6	9	27	0	3686249.0	549538.0	1790631.0	1346080.0	39984072.44258176	6656729.215987985	7096033.092894511	12267138.386735165	13583721.7469641	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254	1905	4	14	8330	5640.0	2690	2150.0	0.0	0.0009	1.0	1837.0	266.0	1586.0	682.0	0.961	0.959	0.999	0.94	0.963	0.978	0.975	0.982	0.979	0.835	0.618	1.006	0.99	0.989	1.066	1.019	1.0	RC	7029.0	74.38	74.27	74.22	73.75	73.58	73.55	73.34	47.97	46.76	46.57	73.18	73.13	21.35	6.77	6.03	5.19	5.14	4.66	3.78	74.48	74.51	74.53	683.0	5.14	5.37	21.35	683.0	898.0	0.0	74.48	74.51	441.557	47	439.557	0	2	3	8	3	6	27	0	3214946.0	484932.0	1591567.0	1138447.0	37444941.13234385	6574751.159584071	6963355.944964387	11177278.322130114	12349105.705665281	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255	1905	4	15	7690	5860.0	1830	1610.0	0.0	0.0014	1.0	1471.0	119.0	1341.0	651.0	0.958	0.949	1.001	0.958	0.95	0.963	0.955	0.952	0.987	0.865	0.669	1.012	0.994	0.988	1.065	1.015	1.0	RC	6991.0	74.42	74.31	74.26	73.81	73.64	73.62	73.42	48.0	46.79	46.59	73.23	73.19	21.2	6.43	5.67	4.83	4.73	4.29	3.48	74.53	74.55	74.56	686.0	4.73	5.13	21.2	686.0	847.0	0.0	74.52	74.55	491.773	46	489.773	0	2	3	8	3	5	27	0	6768718.0	1036550.0	3760660.0	1971508.0	37811892.378709234	6372613.2108319625	6802822.673760962	11513158.257321194	12742848.236795118	380450.0					530384.1300000001	465912.33	64027.55	212.54	22.92	0.0	61.18	147.61	0.0
256	1905	4	16	7270	6110.0	1160	1360.0	0.0	-0.004	1.0	1460.0	449.0	1066.0	639.0	0.972	0.967	1.001	0.921	0.958	0.973	0.967	0.969	0.991	0.899	0.78	1.032	1.027	1.021	1.104	1.039	1.015	RC	6952.0	74.44	74.34	74.29	73.83	73.67	73.64	73.44	48.01	46.81	46.62	73.25	73.21	21.12	6.46	5.76	4.94	4.88	4.35	3.51	74.56	74.57	74.57	685.0	4.88	5.01	21.12	685.0	821.0	0.0	74.53999999999999	74.57	519.77	46	517.77	0	2	3	8	3	5	27	0	4109660.0	647654.0	2182662.0	1279344.0	38555048.792618915	6146331.247367404	6704379.66558988	11927531.510766193	13396356.368895441	380450.0					353069.67	292753.25	59944.75	148.55	15.28	0.0	76.47	131.37	0.0
257	1905	5	17	8820	6120.0	2700	1670.0	0.0	0.0056	1.0	1633.0	436.0	1345.0	702.0	0.996	0.984	1.003	1.037	1.002	0.997	0.991	0.988	0.982	0.833	0.626	1.045	1.051	1.053	1.161	1.093	1.12	RC	6921.0	74.47	74.36	74.31	73.86	73.71	73.68	73.49	47.98	46.76	46.57	73.29	73.26	21.21	6.71	6.06	5.24	5.28	4.75	3.97	74.57	74.61	74.64	683.0	5.28	5.15	21.21	683.0	850.0	0.0	74.58	74.61	570.538	47	568.538	0	2	3	8	3	6	27	0	4990019.0	797901.0	2941870.0	1250248.0	38516924.65523297	5983436.623913994	6606616.830956454	11975542.412548838	13570878.787813686	380450.0					458159.8	298713.75	151282.99	124.85	320.37	0.0	1758.26	1383.37	4576.21
258	1905	5	18	7930	6310.0	1620	2130.0	0.0	-0.0088	1.0	2185.0	279.0	888.0	686.0	0.968	0.975	1.0	0.969	0.95	0.963	0.971	0.963	0.994	0.9	0.792	1.016	1.008	0.985	1.063	1.003	0.986	RC	6902.0	74.53	74.42	74.37	73.92	73.76	73.72	73.53	48.06	46.82	46.63	73.34	73.28	21.4	6.84	6.14	5.15	5.08	4.52	3.64	74.64	74.66	74.67	698.0	5.08	5.44	21.4	698.0	911.0	0.0	74.63	74.66	656.617	46	654.617	0	2	3	8	3	5	27	0	3262724.0	547882.0	1829872.0	884970.0	39258064.77790384	6044121.6470600655	6566497.789710036	12453843.79353563	13813151.547598109	380450.0					273901.18	126909.77	145123.57	9.43	0.0	0.0	0.0	1026.37	832.04
259	1905	5	19	7130	6370.0	760	2490.0	0.0	0.0097	1.0	2143.0	553.0	688.0	666.0	0.989	0.989	1.0	1.077	0.993	0.99	0.999	0.992	0.995	0.913	0.826	1.002	0.981	0.96	1.02	0.978	0.952	RC	6898.0	74.54	74.41	74.36	73.91	73.76	73.71	73.51	48.07	46.84	46.64	73.33	73.28	21.51	7.01	6.22	5.25	5.14	4.59	3.69	74.67	74.68	74.68	701.0	5.14	5.61	21.51	701.0	950.0	0.0	74.65	74.68	689.093	47	687.093	0	2	3	8	3	6	27	0	6320760.0	1026476.0	3686858.0	1607426.0	39089672.88021357	6191281.67559394	6283018.849347922	12896271.301390432	13338651.053881278	380450.0					274570.75999999995	126909.77	141975.24	50.92	0.0	0.0	0.0	642.6	4992.23
